what,kind,bundleId,bundleVersion,description,time
started,bundle,org.python.pydev.shared_core,3.8.0.201409251235,"org.python.pydev.shared_core",1417554064770
started,bundle,org.python.pydev.shared_ui,3.8.0.201409251235,"org.python.pydev.shared_ui",1417554064770
os,sysinfo,,,"win32",1417554064770
arch,sysinfo,,,"x86",1417554064770
ws,sysinfo,,,"win32",1417554064770
locale,sysinfo,,,"zh_TW",1417554064770
processors,sysinfo,,,"8",1417554064770
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1417554064770
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1417554064770
java.specification.name,sysinfo,,,"Java Platform API Specification",1417554064770
java.specification.vendor,sysinfo,,,"Oracle Corporation",1417554064770
java.specification.version,sysinfo,,,"1.7",1417554064770
java.vendor,sysinfo,,,"Oracle Corporation",1417554064770
java.version,sysinfo,,,"1.7.0_01",1417554064770
java.vm.info,sysinfo,,,"mixed mode",1417554064770
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1417554064770
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1417554064770
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1417554064770
java.vm.specification.version,sysinfo,,,"1.7",1417554064770
java.vm.vendor,sysinfo,,,"Oracle Corporation",1417554064770
java.vm.version,sysinfo,,,"21.1-b02",1417554064770
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1417554077828
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1417554078046
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1417554078218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417554097378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417554126989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417554271249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417554279376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417554281670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417554289766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417554302378
