what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215496946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215497315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215509366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415215513291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415215516505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415215517690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415215521406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415215523393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415215523745
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415215540286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215541676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215542559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415215545249
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415215546950
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415215548434
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415215553465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415215556298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1415215558192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415215560772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415215561229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415215561886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415215562271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215566959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215616497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415215623086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415215623446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215625562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215671514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215691948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215703217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215714850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215718322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1415215726052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415215726921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415215730843
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1415215731495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415215732337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215733395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215740302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415215748070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415215766570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415215768993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415215769321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215770640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215782306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215784430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415215784959
