what,kind,bundleId,bundleVersion,description,time
started,bundle,org.python.pydev.refactoring,3.8.0.201409251235,"org.python.pydev.refactoring",1415554911654
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1415554911672
started,bundle,org.python.pydev.jython,3.8.0.201409251235,"org.python.pydev.jython",1415554911859
started,bundle,com.python.pydev.codecompletion,3.8.0.201409251235,"com.python.pydev.codecompletion",1415554912661
opened,editor,org.python.pydev,3.8.0.201409251235,"org.python.pydev.editor.PythonEditor",1415554912913
activated,editor,org.python.pydev,3.8.0.201409251235,"org.python.pydev.editor.PythonEditor",1415554913204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415557138464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415558780848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415558788095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415558802205
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1415558803019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415558848643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415558914596
opened,editor,org.python.pydev,3.8.0.201409251235,"org.python.pydev.editor.PythonEditor",1415558923327
activated,editor,org.python.pydev,3.8.0.201409251235,"org.python.pydev.editor.PythonEditor",1415558923432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415558926597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415558936232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415558957839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415558961964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415558971233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415559000895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559052287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559055152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559067923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559276540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415559409388
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415559427786
activated,editor,org.python.pydev,3.8.0.201409251235,"org.python.pydev.editor.PythonEditor",1415559429506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559457085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559458952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559460683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559462495
activated,editor,org.python.pydev,3.8.0.201409251235,"org.python.pydev.editor.PythonEditor",1415559464172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415559470830
started,bundle,com.google.gdt.eclipse.drive,3.5.1.v201312301719-rel-r37,"com.google.gdt.eclipse.drive",1415559471329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559472673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559653972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559660222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559668750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415559679556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559682373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559764669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559765145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559811901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415559820141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559821079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559922707
executed,command,com.python.pydev.refactoring,3.8.0.201409251235,"org.python.pydev.refactoring.ui.actions.RenameCommand",1415559956342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559956613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559961138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415559963420
activated,editor,org.python.pydev,3.8.0.201409251235,"org.python.pydev.editor.PythonEditor",1415559965484
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415559967287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415559971801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415559972023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415559974024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415559976004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415559976331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415559980142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560075080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560075914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560076654
activated,editor,org.python.pydev,3.8.0.201409251235,"org.python.pydev.editor.PythonEditor",1415560078825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560083107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560084104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560084990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560090562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560137112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560151684
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415560154406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415560163109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415560164967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415560171250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415560173312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560175463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560175587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560176363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560323401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415560329448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560336431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415560395091
